,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,target
94,96.0,2020,1.0,96.0,24.0,130.0,131.0,7262234.0,0.0,433.0,3563.0,6589.0,True,1691165.0,1.0,191.0,False,2.0,3118.0,0.0,13303189.0,0.9,0.0,461871.0,113.0,3782.0,12444340.0,0.61,0.0,645.0,37.0,9496,60,8,10408.995
95,96.0,2020,1.0,96.0,24.0,130.0,131.0,7261826.0,0.0,433.0,3563.0,6589.0,True,1690349.0,1.0,191.0,False,2.0,3118.0,0.0,13298509.0,0.9,0.0,461871.0,113.0,3782.0,12444479.0,0.61,4.0,323.0,33.0,9496,60,8,45448.1
96,96.0,2020,1.0,96.0,24.0,130.0,131.0,7262234.0,0.0,433.0,3563.0,6589.0,True,1691165.0,1.0,191.0,False,2.0,3118.0,0.0,13303648.0,0.9,0.0,461871.0,113.0,3782.0,13263394.0,0.61,0.0,1195.0,30.0,15176,130,12,50940.56
97,96.0,2020,1.0,96.0,20.0,130.0,126.0,6892429.0,0.0,433.0,3559.0,6589.0,True,1691165.0,1.0,191.0,False,2.0,3118.0,0.0,13453881.0,0.9,0.0,492511.0,125.0,3778.0,12230013.0,0.64,2.0,245.0,28.0,15176,130,12,1439.72
98,96.0,2020,1.0,96.0,24.0,130.0,131.0,7261996.0,0.0,433.0,3563.0,6589.0,True,1690689.0,1.0,191.0,False,2.0,3118.0,0.0,13448196.0,0.9,0.0,461871.0,113.0,3782.0,13262739.0,0.61,2.0,1357.0,28.0,15176,130,12,48116.53
99,96.0,2020,1.0,96.0,24.0,130.0,131.0,7261826.0,0.0,433.0,3563.0,6589.0,True,1690349.0,1.0,191.0,False,2.0,3118.0,0.0,13453336.0,0.9,0.0,461871.0,113.0,3782.0,12444479.0,0.55,0.0,833.0,23.0,9496,60,8,77805.02
100,96.0,2020,1.0,96.0,24.0,160.0,131.0,7261826.0,0.0,433.0,3563.0,6589.0,True,1690349.0,1.0,191.0,False,2.0,3118.0,0.0,13631751.0,0.9,0.0,461871.0,113.0,3782.0,12444479.0,0.55,1.0,1249.0,22.0,9496,60,8,65881.61
101,96.0,2020,1.0,96.0,24.0,150.0,129.0,7261826.0,0.0,433.0,3563.0,6589.0,True,1690349.0,1.0,191.0,False,2.0,3118.0,0.0,13868104.0,0.9,0.0,461871.0,113.0,3782.0,12444479.0,0.55,3.0,194.0,20.0,9496,60,8,87741.7
102,96.0,2020,1.0,96.0,24.0,150.0,129.0,7260188.0,0.0,433.0,3563.0,6589.0,True,1690343.0,1.0,191.0,False,2.0,3118.0,0.0,14080043.0,0.9,0.0,461863.0,113.0,3782.0,12441751.0,0.55,4.0,1173.0,19.0,9496,60,8,103164.3
103,96.0,2020,1.0,96.0,24.0,150.0,129.0,7260188.0,0.0,433.0,3563.0,6589.0,True,1690343.0,1.0,192.0,False,2.0,3118.0,0.0,14435756.0,0.9,0.0,461863.0,113.0,3782.0,12441751.0,0.55,1.0,590.0,15.0,9496,60,8,85753.65
104,72.0,2020,1.0,72.0,24.0,150.0,129.0,7258378.0,0.0,433.0,3563.0,6589.0,True,1684414.0,1.0,192.0,False,2.0,3118.0,0.0,14869862.0,0.9,0.0,461863.0,113.0,3782.0,17671943.0,0.55,4.0,1105.0,12.0,15176,130,12,74688.61
105,96.0,2020,1.0,96.0,10.0,150.0,126.0,6245382.0,0.0,126.0,3458.0,6419.0,True,383549.0,1.0,190.0,False,2.0,3478.0,0.0,6596318.0,0.9,0.0,436099.0,106.0,3682.0,11130296.0,0.71,,,,15176,130,12,25883.12
106,32.0,2020,1.0,32.0,1.0,0.101,3.0,221445.0,0.0,0.0,3.0,2.0,True,6614.0,2.0,2.0,False,0.0,0.0,0.0,78951906.0,0.9,0.0,1197228.0,3.0,3.0,3741338.0,2.11,5.0,174.0,25.0,9496,60,8,1878.39
107,48.0,unknown,1.0,48.0,21.0,50.01,303.0,114768.0,0.0,94.0,341.0,67.0,False,13820.0,1.0,107.0,False,82.0,177.0,0.0,4271499.0,0.9,0.0,105256.0,84.0,344.0,1009324.0,0.23,,,,15176,130,12,1238.443
108,32.0,unknown,1.0,32.0,21.0,50.01,303.0,114768.0,0.0,94.0,341.0,67.0,False,13820.0,1.0,107.0,False,82.0,177.0,0.0,4271499.0,0.9,0.0,105256.0,84.0,344.0,1513986.0,0.23,,,,9496,60,8,2080.34
109,48.0,unknown,1.0,48.0,21.0,50.01,303.0,114768.0,0.0,94.0,341.0,67.0,False,13820.0,1.0,107.0,False,82.0,177.0,0.0,4271499.0,0.9,0.0,105256.0,84.0,344.0,1009324.0,0.23,,,,9496,60,8,1624.18
110,24.0,unknown,1.0,24.0,21.0,50.01,303.0,114768.0,0.0,94.0,341.0,67.0,False,13820.0,1.0,107.0,False,82.0,177.0,0.0,4271499.0,0.9,0.0,105256.0,84.0,344.0,2018648.0,0.23,,,,15176,130,12,1957.44
111,48.0,2020,4.0,12.0,1.0,0.0751,4.0,36536.0,0.0,0.0,19.0,0.0,True,465.0,1.0,4.0,False,0.0,0.0,0.0,4822635.0,0.9,0.0,10344.0,1.0,16.0,357992.0,0.45,4.0,750.0,47.0,9496,60,8,1114.47
112,48.0,2020,4.0,12.0,1.0,0.2,5.0,83215.0,0.0,0.0,16.0,0.0,True,1656.0,1.0,4.0,False,0.0,0.0,0.0,11274196.0,0.9,1.0,29339.0,4.0,23.0,1689879.0,1.62,4.0,1321.0,40.0,9496,60,8,13705.34
113,64.0,2020,8.0,8.0,1.0,0.2,6.0,41546.0,0.0,0.0,5.0,2.0,True,0.0,4.0,2.0,False,0.0,0.0,0.0,10949084.0,0.9,0.0,152448.0,6.0,3.0,2458224.0,0.8,,,,9496,60,8,4770.1
114,48.0,2020,6.0,8.0,1.0,0.25,5.0,88211.0,0.0,1845.0,18.0,0.0,True,1764.0,0.0,4.0,False,0.0,0.0,0.0,14631891.0,0.9,1.0,29339.0,5.0,26.0,3144590.0,1.71,4.0,551.0,33.0,9496,130,8,91896.21
115,40.0,2020.1,2.0,20.0,10.0,220.0,184.0,60124.0,1.0,261.0,213.0,251.0,False,9788.0,1.0,35.0,False,91.0,289.0,0.0,911872.0,0.9,0.0,46514.0,23.0,213.0,174070.0,0.29,,,,11090,60,10,1808.08
116,40.0,2020.1,2.0,20.0,10.0,220.0,184.0,60124.0,1.0,261.0,213.0,251.0,False,9788.0,1.0,35.0,True,91.0,289.0,0.0,911872.0,0.9,0.0,46514.0,23.0,213.0,174070.0,0.29,,,,11090,60,10,1286.95
117,40.0,2020.1,2.0,20.0,10.0,220.0,184.0,60124.0,1.0,261.0,213.0,251.0,False,9788.0,1.0,35.0,False,91.0,289.0,0.0,778928.0,0.9,0.0,46514.0,21.0,213.0,174070.0,0.29,,,,11090,60,10,1633.65
118,40.0,2020.1,2.0,20.0,10.0,220.0,184.0,60124.0,1.0,261.0,213.0,251.0,False,9788.0,1.0,35.0,True,91.0,289.0,0.0,778928.0,0.9,0.0,46514.0,21.0,213.0,174070.0,0.29,,,,11090,60,10,1271.33
119,40.0,2020.1,2.0,20.0,10.0,220.0,184.0,60124.0,1.0,261.0,213.0,251.0,False,9788.0,1.0,35.0,False,91.0,289.0,0.0,797580.0,0.9,0.0,46514.0,40.0,213.0,174070.0,0.29,,,,11090,60,10,1523.23
120,40.0,2020.1,2.0,20.0,10.0,220.0,184.0,60124.0,1.0,261.0,213.0,251.0,False,9788.0,1.0,35.0,True,91.0,289.0,0.0,797580.0,0.9,0.0,46514.0,40.0,213.0,174070.0,0.29,,,,11090,60,10,1197.83
121,40.0,2020.1,2.0,20.0,52.0,200.0,664.0,311537.0,0.0,147.0,778.0,140.0,True,22242.0,1.0,232.0,False,549.0,126.0,0.0,2059928.0,0.9,0.0,347468.0,221.0,778.0,2317619.0,0.13,,,,11090,60,10,5735.89
122,40.0,2020.1,2.0,20.0,52.0,200.0,664.0,311537.0,0.0,147.0,778.0,140.0,True,22242.0,1.0,232.0,True,549.0,126.0,0.0,2059928.0,0.9,0.0,347468.0,221.0,778.0,2317619.0,0.13,,,,11090,60,10,4187.98
123,48.0,2020,1.0,48.0,1.0,1.8,3.0,147448.0,0.0,0.0,6.0,1.0,True,0.0,3.0,1.0,False,0.0,0.0,0.0,23592411.0,0.9,0.0,135036.0,2.0,32.0,543865.0,11.66,,,,15176,130,12,7351.7
124,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,15115.0,0.0,0.0,4.0,2.0,True,0.0,2.0,1.0,False,0.0,0.0,0.0,1174.0,0.9,0.0,0.0,3.0,4.0,429203.0,1.0,3.0,595.0,34.0,28894,260,16,319.25
125,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,10855.0,0.0,0.0,4.0,2.0,True,0.0,2.0,1.0,False,0.0,0.0,0.0,1174.0,0.9,0.0,0.0,3.0,4.0,307719.0,1.0,3.0,596.0,34.0,28894,260,16,233.14
126,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,11629.0,0.0,0.0,4.0,2.0,True,0.0,2.0,1.0,False,0.0,0.0,0.0,1174.0,0.9,0.0,0.0,3.0,4.0,329760.0,1.0,3.0,596.0,34.0,28894,260,16,240.28
127,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,15619.0,0.0,0.0,4.0,2.0,True,0.0,2.0,1.0,False,0.0,0.0,0.0,1174.0,0.9,0.0,0.0,3.0,4.0,443573.0,1.0,3.0,596.0,34.0,28894,260,16,275.55
128,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,10519.0,0.0,0.0,4.0,2.0,True,0.0,2.0,1.0,False,0.0,0.0,0.0,1174.0,0.9,0.0,0.0,3.0,4.0,298158.0,1.0,3.0,600.0,34.0,28894,260,16,175.87
129,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,8835.0,0.0,0.0,4.0,2.0,True,0.0,2.0,1.0,False,0.0,0.0,0.0,1174.0,0.9,0.0,0.0,3.0,4.0,250183.0,1.0,3.0,600.0,34.0,28894,260,16,158.72
130,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,6819.0,0.0,0.0,4.0,2.0,True,0.0,2.0,1.0,False,0.0,0.0,0.0,1174.0,0.9,0.0,0.0,3.0,4.0,192704.0,1.0,3.0,600.0,34.0,28894,260,16,109.61
131,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,7579.0,0.0,0.0,4.0,2.0,True,0.0,2.0,1.0,False,0.0,0.0,0.0,1174.0,0.9,0.0,0.0,3.0,4.0,214401.0,1.0,3.0,601.0,34.0,28894,260,16,195.69
132,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,10941.0,0.0,0.0,4.0,2.0,True,0.0,2.0,1.0,False,0.0,0.0,0.0,1174.0,0.9,0.0,0.0,3.0,4.0,310181.0,1.0,3.0,602.0,34.0,28894,260,16,506.4
133,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,9067.0,0.0,0.0,4.0,2.0,True,0.0,2.0,1.0,False,0.0,0.0,0.0,1174.0,0.9,0.0,0.0,3.0,4.0,256766.0,1.0,3.0,602.0,34.0,28894,260,16,462.56
134,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,18943.0,0.0,0.0,4.0,2.0,True,0.0,2.0,1.0,False,0.0,0.0,0.0,1174.0,0.9,0.0,0.0,3.0,4.0,538436.0,1.0,3.0,603.0,34.0,28894,260,16,611.08
135,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,8011.0,0.0,0.0,4.0,2.0,True,0.0,2.0,1.0,False,0.0,0.0,0.0,1174.0,0.9,0.0,0.0,3.0,4.0,226653.0,1.0,3.0,604.0,34.0,28894,260,16,430.72
136,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,12709.0,0.0,0.0,4.0,2.0,True,0.0,2.0,1.0,False,0.0,0.0,0.0,1174.0,0.9,0.0,0.0,3.0,4.0,360561.0,1.0,3.0,610.0,34.0,28894,260,16,225.64
137,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,16867.0,0.0,0.0,4.0,2.0,True,0.0,2.0,1.0,False,0.0,0.0,0.0,1174.0,0.9,0.0,0.0,3.0,4.0,479183.0,1.0,3.0,611.0,34.0,28894,260,16,237.95
138,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,7651.0,0.0,0.0,4.0,2.0,True,0.0,2.0,1.0,False,0.0,0.0,0.0,1174.0,0.9,0.0,0.0,3.0,4.0,216405.0,1.0,3.0,611.0,34.0,28894,260,16,110.82
139,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,8911.0,0.0,0.0,4.0,2.0,True,0.0,2.0,1.0,False,0.0,0.0,0.0,1174.0,0.9,0.0,0.0,3.0,4.0,252358.0,1.0,3.0,613.0,34.0,28894,260,16,354.81
140,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,11987.0,0.0,0.0,4.0,2.0,True,0.0,2.0,1.0,False,0.0,0.0,0.0,1174.0,0.9,0.0,0.0,3.0,4.0,340065.0,1.0,3.0,613.0,34.0,28894,260,16,499.4
141,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,6955.0,0.0,0.0,4.0,2.0,True,0.0,2.0,1.0,False,0.0,0.0,0.0,1174.0,0.9,0.0,0.0,3.0,4.0,196597.0,1.0,3.0,614.0,34.0,28894,260,16,388.56
142,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,10597.0,0.0,0.0,4.0,2.0,True,0.0,2.0,1.0,False,0.0,0.0,0.0,1174.0,0.9,0.0,0.0,3.0,4.0,300334.0,1.0,3.0,615.0,34.0,28894,260,16,388.62
143,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,8531.0,0.0,0.0,4.0,2.0,True,0.0,2.0,1.0,False,0.0,0.0,0.0,1174.0,0.9,0.0,0.0,3.0,4.0,241481.0,1.0,3.0,619.0,34.0,28894,260,16,180.7
144,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,9379.0,0.0,0.0,4.0,2.0,True,0.0,2.0,1.0,False,0.0,0.0,0.0,1174.0,0.9,0.0,0.0,3.0,4.0,265640.0,1.0,3.0,621.0,34.0,28894,260,16,440.52
145,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,18051.0,0.0,0.0,4.0,2.0,True,0.0,2.0,1.0,False,0.0,0.0,0.0,1174.0,0.9,0.0,0.0,3.0,4.0,512960.0,1.0,3.0,621.0,34.0,28894,260,16,738.07
146,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,12715.0,0.0,0.0,4.0,2.0,True,0.0,2.0,1.0,False,0.0,0.0,0.0,1174.0,0.9,0.0,0.0,3.0,4.0,360790.0,1.0,3.0,622.0,34.0,28894,260,16,594.23
147,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,6619.0,0.0,0.0,4.0,2.0,True,0.0,2.0,1.0,False,0.0,0.0,0.0,1174.0,0.9,0.0,0.0,3.0,4.0,187036.0,1.0,3.0,622.0,34.0,28894,260,16,379.23
148,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,6483.0,0.0,0.0,4.0,2.0,True,0.0,2.0,1.0,False,0.0,0.0,0.0,1174.0,0.9,0.0,0.0,3.0,4.0,183200.0,1.0,3.0,628.0,34.0,28894,260,16,344.33
149,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,10351.0,0.0,0.0,4.0,2.0,True,0.0,2.0,1.0,False,0.0,0.0,0.0,1174.0,0.9,0.0,0.0,3.0,4.0,293349.0,1.0,3.0,628.0,34.0,28894,260,16,363.68
150,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,8155.0,0.0,0.0,4.0,2.0,True,0.0,2.0,1.0,False,0.0,0.0,0.0,1174.0,0.9,0.0,0.0,3.0,4.0,230832.0,1.0,3.0,632.0,34.0,28894,260,16,185.3
151,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,7089.0,0.0,0.0,4.0,2.0,True,0.0,2.0,1.0,False,0.0,0.0,0.0,1174.0,0.9,0.0,0.0,3.0,4.0,200375.0,1.0,3.0,634.0,34.0,28894,260,16,331.94
152,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,12807.0,0.0,0.0,4.0,2.0,True,0.0,2.0,1.0,False,0.0,0.0,0.0,1174.0,0.9,0.0,0.0,3.0,4.0,363423.0,1.0,3.0,634.0,34.0,28894,260,16,409.03
153,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,4339.0,0.0,0.0,4.0,2.0,True,0.0,2.0,1.0,False,0.0,0.0,0.0,1174.0,0.9,0.0,0.0,3.0,4.0,122114.0,1.01,3.0,634.0,34.0,28894,260,16,278.75
154,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,13363.0,0.0,0.0,4.0,2.0,True,0.0,2.0,1.0,False,0.0,0.0,0.0,1174.0,0.9,0.0,0.0,3.0,4.0,379224.0,1.0,3.0,635.0,34.0,28894,260,16,371.19
155,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,4447.0,0.0,0.0,4.0,2.0,True,0.0,2.0,1.0,False,0.0,0.0,0.0,1174.0,0.9,0.0,0.0,3.0,4.0,125206.0,1.0,3.0,639.0,34.0,28894,260,16,87.83
156,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,3869.0,0.0,0.0,4.0,2.0,True,0.0,2.0,1.0,False,0.0,0.0,0.0,1174.0,0.9,0.0,0.0,3.0,4.0,108775.0,1.0,3.0,639.0,34.0,28894,260,16,78.0
157,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,6421.0,0.0,0.0,4.0,2.0,True,0.0,2.0,1.0,False,0.0,0.0,0.0,1174.0,0.9,0.0,0.0,3.0,4.0,181368.0,1.0,3.0,641.0,34.0,28894,260,16,347.62
158,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,4949.0,0.0,0.0,4.0,2.0,True,0.0,2.0,1.0,False,0.0,0.0,0.0,1174.0,0.9,0.0,0.0,3.0,4.0,139461.0,1.0,3.0,641.0,34.0,28894,260,16,297.11
159,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,11809.0,0.0,0.0,4.0,2.0,True,0.0,2.0,1.0,False,0.0,0.0,0.0,1174.0,0.9,0.0,0.0,3.0,4.0,334913.0,1.0,3.0,641.0,34.0,28894,260,16,404.25
160,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,12803.0,0.0,0.0,4.0,2.0,True,0.0,2.0,1.0,False,0.0,0.0,0.0,1174.0,0.9,0.0,0.0,3.0,4.0,363251.0,1.0,3.0,641.0,34.0,28894,260,16,404.33
161,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,8085.0,0.0,0.0,4.0,2.0,True,0.0,2.0,1.0,False,0.0,0.0,0.0,1174.0,0.9,0.0,0.0,3.0,4.0,228771.0,1.0,3.0,646.0,34.0,28894,260,16,149.68
162,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,11547.0,0.0,0.0,4.0,2.0,True,0.0,2.0,1.0,False,0.0,0.0,0.0,1174.0,0.9,0.0,0.0,3.0,4.0,327470.0,1.0,3.0,646.0,34.0,28894,260,16,147.15
163,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,4949.0,0.0,0.0,4.0,2.0,True,0.0,2.0,1.0,False,0.0,0.0,0.0,1174.0,0.9,0.0,0.0,3.0,4.0,139461.0,1.0,3.0,647.0,34.0,28894,260,16,227.76
164,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,13273.0,0.0,0.0,4.0,2.0,True,0.0,2.0,1.0,False,0.0,0.0,0.0,1174.0,0.9,0.0,0.0,3.0,4.0,376705.0,1.0,3.0,648.0,34.0,28894,260,16,507.47
165,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,7369.0,0.0,0.0,4.0,2.0,True,0.0,2.0,1.0,False,0.0,0.0,0.0,1174.0,0.9,0.0,0.0,3.0,4.0,208390.0,1.0,3.0,648.0,34.0,28894,260,16,389.39
166,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,12623.0,0.0,0.0,4.0,2.0,True,0.0,2.0,1.0,False,0.0,0.0,0.0,1174.0,0.9,0.0,0.0,3.0,4.0,358156.0,1.0,3.0,649.0,34.0,28894,260,16,445.11
167,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,6291.0,0.0,0.0,4.0,2.0,True,0.0,2.0,1.0,False,0.0,0.0,0.0,1174.0,0.9,0.0,0.0,3.0,4.0,177704.0,1.0,3.0,651.0,34.0,28894,260,16,279.09
168,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,5065.0,0.0,0.0,4.0,2.0,True,0.0,2.0,1.0,False,0.0,0.0,0.0,1174.0,0.9,0.0,0.0,3.0,4.0,142782.0,1.0,3.0,655.0,34.0,28894,260,16,110.3
169,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,4393.0,0.0,0.0,4.0,2.0,True,0.0,2.0,1.0,False,0.0,0.0,0.0,1174.0,0.9,0.0,0.0,3.0,4.0,123660.0,1.01,3.0,656.0,34.0,28894,260,16,266.87
170,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,12347.0,0.0,0.0,4.0,2.0,True,0.0,2.0,1.0,False,0.0,0.0,0.0,1174.0,0.9,0.0,0.0,3.0,4.0,350256.0,1.0,3.0,656.0,34.0,28894,260,16,397.83
171,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,16867.0,0.0,0.0,4.0,2.0,True,0.0,2.0,1.0,False,0.0,0.0,0.0,1174.0,0.9,0.0,0.0,3.0,4.0,479183.0,1.0,3.0,656.0,34.0,28894,260,16,377.58
172,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,3379.0,0.0,0.0,4.0,2.0,True,0.0,2.0,1.0,False,0.0,0.0,0.0,1174.0,0.9,0.0,0.0,3.0,4.0,94806.0,1.01,3.0,657.0,34.0,28894,260,16,242.38
173,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,3769.0,0.0,0.0,4.0,2.0,True,0.0,2.0,1.0,False,0.0,0.0,0.0,1174.0,0.9,0.0,0.0,3.0,4.0,105913.0,1.01,3.0,661.0,34.0,28894,260,16,105.16
174,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,11113.0,0.0,0.0,4.0,2.0,True,0.0,2.0,1.0,False,0.0,0.0,0.0,1174.0,0.9,0.0,0.0,3.0,4.0,315104.0,1.0,3.0,661.0,34.0,28894,260,16,172.38
175,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,10855.0,0.0,0.0,4.0,2.0,True,0.0,2.0,1.0,False,0.0,0.0,0.0,1174.0,0.9,0.0,0.0,3.0,4.0,307719.0,1.0,3.0,662.0,34.0,28894,260,16,338.01
176,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,11723.0,0.0,0.0,4.0,2.0,True,0.0,2.0,1.0,False,0.0,0.0,0.0,1174.0,0.9,0.0,0.0,3.0,4.0,332508.0,1.0,3.0,663.0,34.0,28894,260,16,174.23
177,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,6419.0,0.0,0.0,4.0,2.0,True,0.0,2.0,1.0,False,0.0,0.0,0.0,1174.0,0.9,0.0,0.0,3.0,4.0,181368.0,1.0,3.0,663.0,34.0,28894,260,16,106.29
178,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,4393.0,0.0,0.0,4.0,2.0,True,0.0,2.0,1.0,False,0.0,0.0,0.0,1174.0,0.9,0.0,0.0,3.0,4.0,123660.0,1.01,3.0,664.0,34.0,28894,260,16,228.33
179,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,4285.0,0.0,0.0,4.0,2.0,True,0.0,2.0,1.0,False,0.0,0.0,0.0,1174.0,0.9,0.0,0.0,3.0,4.0,120569.0,1.01,3.0,665.0,34.0,28894,260,16,183.02
180,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,8085.0,0.0,0.0,4.0,2.0,True,0.0,2.0,1.0,False,0.0,0.0,0.0,1174.0,0.9,0.0,0.0,3.0,4.0,228771.0,1.0,3.0,666.0,34.0,28894,260,16,183.61
181,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,18051.0,0.0,0.0,4.0,2.0,True,0.0,2.0,1.0,False,0.0,0.0,0.0,1174.0,0.9,0.0,0.0,3.0,4.0,512960.0,1.0,3.0,668.0,34.0,28894,260,16,197.17
182,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,3239.0,0.0,0.0,4.0,2.0,True,0.0,2.0,1.0,False,0.0,0.0,0.0,1174.0,0.9,0.0,0.0,3.0,4.0,90856.0,1.01,3.0,668.0,34.0,28894,260,16,187.22
183,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,7363.0,0.0,0.0,4.0,2.0,True,0.0,2.0,1.0,False,0.0,0.0,0.0,1174.0,0.9,0.0,0.0,3.0,4.0,208161.0,1.0,3.0,668.0,34.0,28894,260,16,327.96
184,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,7509.0,0.0,0.0,4.0,2.0,True,0.0,2.0,1.0,False,0.0,0.0,0.0,1174.0,0.9,0.0,0.0,3.0,4.0,212398.0,1.0,3.0,669.0,34.0,28894,260,16,348.63
185,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,7937.0,0.0,0.0,4.0,2.0,True,0.0,2.0,1.0,False,0.0,0.0,0.0,1174.0,0.9,0.0,0.0,3.0,4.0,224535.0,1.0,3.0,671.0,34.0,28894,260,16,271.73
186,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,12897.0,0.0,0.0,4.0,2.0,True,0.0,2.0,1.0,False,0.0,0.0,0.0,1174.0,0.9,0.0,0.0,3.0,4.0,365942.0,1.0,3.0,671.0,34.0,28894,260,16,306.01
187,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,7649.0,0.0,0.0,4.0,2.0,True,0.0,2.0,1.0,False,0.0,0.0,0.0,1174.0,0.9,0.0,0.0,3.0,4.0,216405.0,1.0,3.0,674.0,34.0,28894,260,16,146.56
188,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,9145.0,0.0,0.0,4.0,2.0,True,0.0,2.0,1.0,False,0.0,0.0,0.0,1174.0,0.9,0.0,0.0,3.0,4.0,258999.0,1.0,3.0,675.0,34.0,28894,260,16,328.29
189,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,9139.0,0.0,0.0,4.0,2.0,True,0.0,2.0,1.0,False,0.0,0.0,0.0,1174.0,0.9,0.0,0.0,3.0,4.0,258885.0,1.0,3.0,675.0,34.0,28894,260,16,420.05
190,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,3769.0,0.0,0.0,4.0,2.0,True,0.0,2.0,1.0,False,0.0,0.0,0.0,1174.0,0.9,0.0,0.0,3.0,4.0,105913.0,1.01,3.0,676.0,34.0,28894,260,16,259.36
191,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,7369.0,0.0,0.0,4.0,2.0,True,0.0,2.0,1.0,False,0.0,0.0,0.0,1174.0,0.9,0.0,0.0,3.0,4.0,208390.0,1.0,3.0,676.0,34.0,28894,260,16,384.92
192,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,10519.0,0.0,0.0,4.0,2.0,True,0.0,2.0,1.0,False,0.0,0.0,0.0,1174.0,0.9,0.0,0.0,3.0,4.0,298158.0,1.0,3.0,680.0,34.0,28894,260,16,235.59
193,8.0,2020,1.0,8.0,1.0,0.0500001,2.0,8911.0,0.0,0.0,4.0,2.0,True,0.0,2.0,1.0,False,0.0,0.0,0.0,1174.0,0.9,0.0,0.0,3.0,4.0,252301.0,1.0,3.0,680.0,34.0,28894,260,16,209.03
